customer_rk,gender
32402740,F
38352789,F
34577539,F
81784269,F
90968879,F
32329800,F
51831160,F
22166999,F
81791670,F
38082679,F
40879080,F
57047699,F
64397199,F
12662790,F
38748650,F
21708070,F
39405349,F
61579670,F
56617109,F
13509849,F
48078169,F
31765030,F
43182239,F
61348359,F
14120779,F
18288030,F
45243610,F
104936869,F
32001629,F
44968659,F
62629959,F
30157870,F
32133469,F
45543910,F
13439680,F
13608529,F
70506629,F
57612970,F
55424699,F
49005300,F
57063749,F
38615919,F
20212950,F
53276839,F
27568000,F
37610029,F
72281370,F
81183030,F
48706730,F
35907479,F
120181740,F
30211969,F
16289540,F
19062729,F
96680430,F
13008699,F
41168909,F
90133490,F
20589670,F
107077019,F
14414109,F
52251859,F
44237170,F
81281770,F
98396710,F
12815540,F
75008330,F
26768779,F
92618409,F
33624030,F
93979159,F
48730690,F
29805939,F
45047689,F
64821690,F
65801690,F
77057949,F
54437430,F
36211479,F
13349669,F
117321609,F
88683410,F
44679259,F
21104520,F
44089930,F
35659240,F
60924150,F
44641200,F
17452169,F
44005529,F
32357229,F
60662879,F
43207809,F
102802560,F
30970389,F
113302510,F
40223350,F
36449340,F
54729790,F
90138829,F
13579120,F
80960789,F
66409459,F
13842239,F
72990059,F
43692800,F
44944150,F
105990149,F
62988710,F
36684400,F
50621010,F
24415579,F
57383290,F
43088480,F
31035399,F
39014320,F
16162720,F
54459990,F
101754299,F
61090880,F
16615789,F
41634810,F
32785059,F
71863570,F
31012359,F
51692999,F
60543689,F
85906280,F
71766240,F
94274759,F
21144369,F
66436719,F
51313630,F
21900960,F
13815500,F
30588550,F
40238479,F
29708779,F
130787140,F
49192840,F
56393990,F
55692189,F
50994299,F
27618290,F
106780170,F
117939690,F
39338969,F
128275809,F
80388469,F
41827000,F
35583070,F
72512399,F
19323699,F
37191370,F
25076160,F
34634190,F
124497119,F
56311029,F
66891890,F
23410860,F
16521129,F
49320119,F
56019790,F
64981329,F
78350460,F
43194639,F
96214429,F
31564610,F
66820000,F
80296250,F
12296030,F
14418199,F
35474899,F
79469450,F
38682499,F
27858100,F
35185410,F
81320019,F
25912539,F
43612790,F
86786849,F
34147289,F
56219180,F
45082969,F
52659410,F
31927309,F
55427250,F
43190909,F
49078529,F
20501289,F
28607419,F
79683109,F
31482660,F
18509590,F
105031309,F
94791209,F
71759680,F
19793709,F
72705319,F
18440859,F
67404970,F
96486690,F
125495089,F
37084940,F
12037330,F
36641119,F
34981479,F
45224179,F
34140529,F
47197320,F
19763849,F
105245610,F
31602890,F
42041880,F
58549660,F
48666870,F
34000419,F
38441119,F
60375899,F
59657820,F
34899349,F
31349449,F
39725160,F
99510249,F
92556879,F
42159270,F
49422870,F
61494619,F
14560729,F
74974719,F
41831010,F
37749910,F
43473499,F
14464499,F
39847590,F
24475460,F
128196140,F
40920849,F
14827489,F
31049370,F
12185749,F
39741599,F
37373550,F
32402230,F
85144210,F
115531879,F
90688510,F
68018499,F
25559790,F
52455219,F
22864459,F
88730590,F
40772409,F
20690259,F
63725569,F
31701709,F
91337640,F
43136480,F
89635530,F
89438750,F
78683569,F
35269400,F
20920900,F
29046379,F
32793340,F
31746659,F
112878249,F
44431189,F
47586050,F
53100169,F
51489790,F
51174399,F
56964499,F
77009729,F
42918599,F
46021519,F
36980950,F
90365520,F
29120900,F
61344440,F
13271790,F
115842429,F
60490750,F
34298269,F
68359929,F
39760900,F
48316869,F
57627429,F
45084229,F
138199289,F
33883780,F
125947359,F
19573389,F
21806250,F
40114159,F
61149820,F
99347520,F
94933420,F
92796290,F
34862939,F
12564970,F
73103110,F
43142349,F
56334259,F
36258499,F
21539289,F
13736329,F
47966519,F
25565499,F
36210009,F
29494089,F
66651870,F
13933370,F
14124399,F
24262690,F
81314569,F
56504879,F
34430909,F
73646770,F
13308719,F
46391130,F
25220379,F
41228159,F
33809669,F
59835239,F
25443709,F
52670410,F
32388420,F
86662590,F
44977859,F
37765710,F
34110519,F
61243690,F
28734700,F
29622419,F
14262039,F
14879559,F
69314240,F
90615730,F
43919790,F
41523510,F
119432600,F
45040460,F
63038269,F
28394860,F
13459380,F
43003120,F
18177899,F
46024290,F
39886220,F
120177949,F
47839250,F
48079880,F
31283100,F
20639479,F
48814729,F
24533779,F
39918879,F
24817270,F
25804340,F
34608680,F
23283279,F
95301009,F
18958509,F
31321500,F
52968140,F
45074080,F
22501389,F
13344929,F
66893969,F
12038620,F
94349979,F
56121240,F
126432419,F
15765840,F
51088949,F
63866830,F
44753430,F
13685179,F
80915880,F
72416369,F
113069049,F
44249820,F
11888840,F
43877799,F
43154349,F
39100600,F
64799010,F
19530100,F
15437069,F
14636250,F
13004070,F
67307689,F
35438459,F
105132410,F
28922540,F
38676460,F
117753290,F
99782910,F
51432649,F
31261199,F
49320600,F
40744280,F
12185070,F
124960190,F
34957959,F
12912809,F
54718909,F
43730119,F
86016260,F
66517079,F
128645139,F
62713749,F
55970110,F
71693010,F
63269760,F
29366759,F
128268799,F
21663439,F
36912669,F
56323729,F
38475259,F
35288369,F
26042670,F
43792630,F
29524370,F
43885440,F
49124419,F
30917649,F
12963300,F
75901939,F
40657020,F
14571250,F
62660329,F
23107970,F
75407929,F
62156049,F
55760989,F
122120000,F
128647460,F
21943269,F
37567460,F
66163509,F
127847599,F
121329769,F
64847409,F
34861430,F
16423210,F
53028519,F
25842050,F
43985339,F
50447849,F
21182179,F
37405579,F
53884779,F
48050899,F
56400699,F
61070239,F
40114589,F
74416960,F
85829849,F
17906010,F
32185079,F
33892050,F
60133520,F
37918629,F
42244659,F
30457539,F
69898469,F
58407010,F
18891779,F
81117060,F
33538229,F
90535060,F
96834670,F
41304110,F
25498360,F
47196789,F
41057169,F
24468100,F
24824049,F
26806760,F
27571890,F
48320050,F
37318430,F
39634529,F
111327829,F
84509920,F
131649279,F
18417759,F
20304339,F
31829630,F
111454669,F
46499379,F
49170899,F
46993840,F
100971169,F
20798349,F
37475820,F
14288679,F
91928009,F
112582479,F
16015929,F
44648510,F
32173729,F
44082210,F
120246990,F
33112210,F
38268850,F
39164999,F
87352159,F
38982940,F
36829269,F
75567429,F
31510760,F
68007340,F
40237119,F
25951230,F
25943529,F
24221900,F
38886340,F
34732340,F
41012350,F
51707840,F
63739429,F
90022589,F
30918719,F
40325850,F
88268550,F
