customer_rk,gender
45718683,F
22682921,F
46174352,F
36920251,F
42785801,F
34837413,F
29186473,F
34979722,F
32007844,F
51404741,F
87239891,F
49100681,F
71829043,F
18876663,F
89205223,F
58247911,F
63438774,F
106875941,F
68361024,F
45410873,F
36387522,F
58559923,F
14032022,F
103124324,F
45714374,F
31755661,F
39038241,F
20881212,F
55080754,F
45579782,F
39881612,F
54446213,F
66386003,F
43729572,F
36769153,F
24054792,F
32796784,F
130546442,F
50690273,F
35142152,F
16845082,F
12289631,F
92258714,F
45226094,F
39572711,F
96496951,F
33783641,F
61094744,F
46858174,F
32356363,F
33657522,F
34542083,F
39469702,F
73570444,F
105928222,F
49960994,F
21587092,F
38734414,F
34449952,F
44438083,F
45327393,F
71695253,F
40077242,F
85269401,F
21958503,F
95674762,F
27758944,F
48069783,F
38607483,F
14716641,F
37360332,F
45849892,F
51972061,F
39885021,F
55278902,F
59695701,F
35095221,F
91720621,F
66269432,F
17531631,F
37867394,F
40370402,F
40995074,F
61912623,F
24452274,F
39432842,F
98711362,F
13222801,F
34708231,F
39068974,F
90914802,F
48016121,F
71676303,F
48185791,F
106083501,F
56504051,F
53207844,F
12178613,F
32489671,F
32338171,F
64334294,F
15607961,F
40243301,F
38228774,F
53228922,F
53645982,F
80228732,F
28888723,F
93079131,F
76145692,F
18333794,F
32671122,F
38055103,F
50648594,F
25565834,F
89608333,F
39855092,F
17839604,F
33005891,F
37992001,F
37547773,F
49622292,F
19159811,F
63011262,F
39323712,F
48206154,F
68712831,F
31589123,F
37949693,F
49942491,F
31436372,F
33847754,F
123599291,F
45156624,F
44982484,F
25647991,F
52571991,F
42850254,F
28163674,F
37491152,F
33008433,F
74514222,F
30975713,F
43089873,F
33003452,F
40845424,F
47033834,F
48809403,F
51311184,F
51919894,F
90016283,F
18547612,F
105833631,F
44675204,F
133912613,F
105880511,F
75512733,F
44961634,F
43321921,F
59952803,F
67798822,F
98281812,F
14677484,F
46773454,F
45226554,F
51638764,F
24850324,F
13386634,F
56406364,F
52467524,F
76977422,F
27488091,F
77717031,F
21614154,F
73491773,F
33622942,F
39586383,F
46639153,F
30302461,F
13569421,F
34811124,F
62986944,F
116884474,F
35743233,F
21183392,F
37486411,F
30434574,F
48365961,F
58192804,F
42630752,F
45118694,F
34906011,F
11759434,F
36269372,F
43460352,F
82158653,F
60376372,F
35420664,F
32545763,F
46409403,F
48403171,F
32509534,F
44784892,F
49337392,F
40613723,F
32042013,F
79823953,F
86550073,F
126961124,F
87358864,F
40182522,F
102556943,F
18732151,F
56101113,F
84987031,F
89646503,F
59768163,F
128876094,F
36210731,F
107218951,F
12505891,F
35569102,F
25139563,F
44814034,F
20706052,F
35390722,F
54916623,F
21773571,F
77663112,F
37059763,F
103288022,F
31302512,F
31741802,F
50777214,F
39732364,F
40446772,F
37379192,F
42865341,F
51710963,F
62617192,F
21457994,F
36281772,F
120950061,F
14762804,F
43355052,F
71317141,F
93402173,F
139380193,F
36063954,F
12332084,F
13448392,F
126698464,F
92951721,F
73796241,F
26469094,F
46751422,F
50754372,F
107402771,F
36566823,F
28880134,F
76832031,F
103815062,F
133698304,F
31870323,F
104242683,F
72602883,F
39628113,F
53865911,F
43280691,F
29515021,F
77564381,F
35655941,F
41299534,F
29032811,F
126068591,F
36327853,F
54716122,F
13433393,F
11635921,F
12528131,F
89240201,F
