customer_rk,gender
21716245,F
32402740,F
38352789,F
34577539,F
81784269,F
90968879,F
32329800,F
37819084,F
51831160,F
86730784,F
22166999,F
113804887,F
40984548,F
126876006,F
81791670,F
38082679,F
40879080,F
19722957,F
57047699,F
86160937,F
64397199,F
33401364,F
21976162,F
15608952,F
20987926,F
43617685,F
30426058,F
45268273,F
12662790,F
42295791,F
38748650,F
86447088,F
58543648,F
21708070,F
121528754,F
18583512,F
54036278,F
43219487,F
44490413,F
39405349,F
45810721,F
16954524,F
61579670,F
12435313,F
56617109,F
31540496,F
13509849,F
68822053,F
48078169,F
38616741,F
47533956,F
37239915,F
25360115,F
68257366,F
79425144,F
14459422,F
54183108,F
123975348,F
46779326,F
55064561,F
14292711,F
31765030,F
43182239,F
135975962,F
61348359,F
50381908,F
14120779,F
47601588,F
59693495,F
18288030,F
40385694,F
24656737,F
45243610,F
50612178,F
62172643,F
39924077,F
104936869,F
32001629,F
44968659,F
31912117,F
59021351,F
35567637,F
35157906,F
13328847,F
42419368,F
62629959,F
30157870,F
12423236,F
122517734,F
125841248,F
24035881,F
43902732,F
48801886,F
31803206,F
32133469,F
26273461,F
43602835,F
45543910,F
22480661,F
86706417,F
34639487,F
24875081,F
13439680,F
52574612,F
53727058,F
13608529,F
35534831,F
34698642,F
119967127,F
70506629,F
59186188,F
116266657,F
85938104,F
57612970,F
41545891,F
79064314,F
52997995,F
34901118,F
12260235,F
57771148,F
46432557,F
21062858,F
31622938,F
53495047,F
56320761,F
37281951,F
34857726,F
18589086,F
55424699,F
49005300,F
57063749,F
60210527,F
84786798,F
59807613,F
38615919,F
27866336,F
60507832,F
20212950,F
21890428,F
53276839,F
32692273,F
27568000,F
37610029,F
36462398,F
72281370,F
62746835,F
81183030,F
48706730,F
35907479,F
35563376,F
35150128,F
27069623,F
41828155,F
28528193,F
120181740,F
30211969,F
87901703,F
58632015,F
16289540,F
19062729,F
32298388,F
107353716,F
96680430,F
13008699,F
41168909,F
33215886,F
38772327,F
13875153,F
13211456,F
90133490,F
11635756,F
20589670,F
13906267,F
107077019,F
30022497,F
48434784,F
14414109,F
52251859,F
44237170,F
13573435,F
81281770,F
98396710,F
103426305,F
82903451,F
57672692,F
139460234,F
35775711,F
33251873,F
42556111,F
13190564,F
35871371,F
124188643,F
12815540,F
18136755,F
75008330,F
18917567,F
50613201,F
26768779,F
92618409,F
33624030,F
93979159,F
48730690,F
57273855,F
29805939,F
18249522,F
13123586,F
20348513,F
55250691,F
45047689,F
74093217,F
64821690,F
60556326,F
33478708,F
65801690,F
20207453,F
23375278,F
40988898,F
19721166,F
77057949,F
76244742,F
128324066,F
39578493,F
16038761,F
54437430,F
105094111,F
116530214,F
55106454,F
49564871,F
25641747,F
14104107,F
31076566,F
44392348,F
36954902,F
33357182,F
36211479,F
62654896,F
80262114,F
87758921,F
11849937,F
13466023,F
128684058,F
42990968,F
27321054,F
15797702,F
18695178,F
38595485,F
13349669,F
