customer_rk,group
76331757,2
34575543,2
48611833,2
44326869,2
84789998,2
13152920,2
51116299,2
20759955,2
26929822,2
35181462,2
36580504,2
133646671,2
33070876,2
79572673,2
58142487,2
89539229,2
119515783,2
43436077,2
23294144,2
36220468,2
57901223,2
97572995,2
120898941,2
136489301,2
40762388,2
42723054,2
51650118,2
82431692,2
111324690,2
101950846,2
21025564,2
18448073,2
57124809,2
105521402,2
92492545,2
106030364,2
46536465,2
93874913,2
61261843,2
77004273,2
123564375,2
38659018,2
35975553,2
32374516,2
44443935,2
73746572,2
93014094,2
144817113,2
44453593,2
51280531,2
119408641,2
69853690,2
100130638,2
130104991,2
133595447,2
42806704,2
58062072,2
43987885,2
48314764,2
118893186,2
91481810,2
71519681,2
130800168,2
113065430,2
131667539,2
20877198,2
35409971,2
41907268,2
69773783,2
102673624,2
113429021,2
131856499,2
43175893,2
25960473,2
31625154,2
52281142,2
56261224,2
43944366,2
78985658,2
139791807,2
16525304,2
21279046,2
59463595,2
29838509,2
41334937,2
67031658,2
95282018,2
131746992,2
39773190,2
16667727,2
20383654,2
42994519,2
73094563,2
44409555,2
50598178,2
84301614,2
81264440,2
70538756,2
65626081,2
129767498,2
59997871,2
21103187,2
36685011,2
32164001,2
61397541,2
61920590,2
114684651,2
61960609,2
49158484,2
139476676,2
35731366,2
40643017,2
37311369,2
83228790,2
80971237,2
100993544,2
120225967,2
19011097,2
41362112,2
16708599,2
26997466,2
31184734,2
44471364,2
114541627,2
61486316,2
26586946,2
46976775,2
112565895,2
133509110,2
13138094,2
33648280,2
100359803,2
38654777,2
48278912,2
83203713,2
79404614,2
123438887,2
131000314,2
32327140,2
50958491,2
61727866,2
65375604,2
64988174,2
97121314,2
119319310,2
123232443,2
127544547,2
33628663,2
44445648,2
62851739,2
80291001,2
139839307,2
19747861,2
44923793,2
32001993,2
44654541,2
41785360,2
17248406,2
49194105,2
22665401,2
34893949,2
50667697,2
66968149,2
131191830,2
130751492,2
102192422,2
114647002,2
30889659,2
31729524,2
45879694,2
39288616,2
123184777,2
140760150,2
111070414,2
42183739,2
38591373,2
37760932,2
34342275,2
79113816,2
54021484,2
101453836,2
13488745,2
17662028,2
28175083,2
19556223,2
56185196,2
56606804,2
54219953,2
16021624,2
50341001,2
38261850,2
128784953,2
44043728,2
49097315,2
90213105,2
58010240,2
90301087,2
102661653,2
105678265,2
124720208,2
25764441,2
36670353,2
38717627,2
42628634,2
46309550,2
117326944,2
131069947,2
17047970,2
20595039,2
26945923,2
49291291,2
39719228,2
41828185,2
71899105,2
125448879,2
40419479,2
35975519,2
50878445,2
58293062,2
92664507,2
66023155,2
47651066,2
44003124,2
46478088,2
67099118,2
93204900,2
118003908,2
131307694,2
23583680,2
58254483,2
51730919,2
102980294,2
63867120,2
87356708,2
115160899,2
16995407,2
48028914,2
43185782,2
85254595,2
56827591,2
13336350,2
17047171,2
15569920,2
37617738,2
53708538,2
62756511,2
106180438,2
23705938,2
24116050,2
47358853,2
52668846,2
54376297,2
56411209,2
13100235,2
13275958,2
15285016,2
28214064,2
24838832,2
63641974,2
46194998,2
130002775,2
143560048,2
116079342,2
122231504,2
38350643,2
12566620,2
16137844,2
59583161,2
38325617,2
94546697,2
109611109,2
139591360,2
130203464,2
14775806,2
44429383,2
53701696,2
106364481,2
83176145,2
83406750,2
63389132,2
58215712,2
78783911,2
130034424,2
127419792,2
133228173,2
27336193,2
49041315,2
77852553,2
102390102,2
116357817,2
118521715,2
123002109,2
14102947,2
15622898,2
47413750,2
38584545,2
44875021,2
58689795,2
68037990,2
120874232,2
106619286,2
18890895,2
22051694,2
43086355,2
41146442,2
106356248,2
121875761,2
117753341,2
125453944,2
34088937,2
114395074,2
45904135,2
47474701,2
89727834,2
66809727,2
17148954,2
22439754,2
77610521,2
51187100,2
44409248,2
71470042,2
55617647,2
111597903,2
107473685,2
20099230,2
20483445,2
33970600,2
98623859,2
60251595,2
59754744,2
64888377,2
68547236,2
68676210,2
117636356,2
51126006,2
35015055,2
53046153,2
54377157,2
45046525,2
48249517,2
70869536,2
63454497,2
64822994,2
122368157,2
125536413,2
21605534,2
39658929,2
51856103,2
121335977,2
87309018,2
127341556,2
140207596,2
13363934,2
43475537,2
53682507,2
86839480,2
39444167,2
116864742,2
144217118,2
121453863,2
132580090,2
105841232,2
20639649,2
36660355,2
55410131,2
53592873,2
84397506,2
82417893,2
81502891,2
72553159,2
122248418,2
15635140,2
35087711,2
43738834,2
53117791,2
72894940,2
115000383,2
24169391,2
61760441,2
65625816,2
133651591,2
69026381,2
11964504,2
21176943,2
19416117,2
30755557,2
49925107,2
45710356,2
51483904,2
43254343,2
100707018,2
65656259,2
127583348,2
125255083,2
11713196,2
12327266,2
19509222,2
30494559,2
38882615,2
48415246,2
96097686,2
140659147,2
23696983,2
35061669,2
42202954,2
48362862,2
57183560,2
127074257,2
77429219,2
51253951,2
37773013,2
28250924,2
59047289,2
36907656,2
45978883,2
62515581,2
90680318,2
106588582,2
113729392,2
64701926,2
139617851,2
90990756,2
12877074,2
31335661,2
35085076,2
46981331,2
104026126,2
61375804,2
62706913,2
77051251,2
107446682,2
105425241,2
112106477,2
122458774,2
40663216,2
104952132,2
26127242,2
22829033,2
44023491,2
106056222,2
91879157,2
106387129,2
26944886,2
34932728,2
91211985,2
65410747,2
63898261,2
19730688,2
28702699,2
37631670,2
43480438,2
114472211,2
131483732,2
132666133,2
139895098,2
21780779,2
16916193,2
18899891,2
35427472,2
37437680,2
40377741,2
62767033,2
34275804,2
14858511,2
31241346,2
89870685,2
85520643,2
80534255,2
41278621,2
98442967,2
99867093,2
70223860,2
103117658,2
131001081,2
121522706,2
139501098,2
28959625,2
34254124,2
34438118,2
36211350,2
47549097,2
50672329,2
49930835,2
49985584,2
93738300,2
53841401,2
63737822,2
75799012,2
106436935,2
123925975,2
22893816,2
31250435,2
94435380,2
59084638,2
126635433,2
56408552,2
59803472,2
119886397,2
105988073,2
121179406,2
118868690,2
19581783,2
44042812,2
30518092,2
26995191,2
40628912,2
48833241,2
65503989,2
50885613,2
98353331,2
56523829,2
91247149,2
113469543,2
118242537,2
12422276,2
13354231,2
19568838,2
65463326,2
81800948,2
15560582,2
24725283,2
39558198,2
110876609,2
63208200,2
117059372,2
138410696,2
32428870,2
50760593,2
31404393,2
46202179,2
86897129,2
101668255,2
121366563,2
130793843,2
139455909,2
14456404,2
14001820,2
132585410,2
14448153,2
82958596,2
128138366,2
120721265,2
132577864,2
27526023,2
32466447,2
62284137,2
76379038,2
93072563,2
126694713,2
22850519,2
27651793,2
22309252,2
36117340,2
38553450,2
48656976,2
76912992,2
124036354,2
130282515,2
22481019,2
37943182,2
31139156,2
31620666,2
44553145,2
145344221,2
36915042,2
57574587,2
54264540,2
46201723,2
55398249,2
53481553,2
107062395,2
74498251,2
65270496,2
14686895,2
18489319,2
37787243,2
40462630,2
43365847,2
55348927,2
60007141,2
65366547,2
89935983,2
18321045,2
63479472,2
120688594,2
40518495,2
113909292,2
121972967,2
131345799,2
13531803,2
20348664,2
55076789,2
34622206,2
63592950,2
50069908,2
85750403,2
106835707,2
19272424,2
38413574,2
45083124,2
39738244,2
82706013,2
126753722,2
139618733,2
22943879,2
35964745,2
37001679,2
83626393,2
75391574,2
104728298,2
127802983,2
88514161,2
63456840,2
39800814,2
41426351,2
77925646,2
64450688,2
76135195,2
105933622,2
76434549,2
138904320,2
13280612,2
20101477,2
22052043,2
23076541,2
46124327,2
104873478,2
98584620,2
78331505,2
111476599,2
19021445,2
61403014,2
38947764,2
46881659,2
102382890,2
116449097,2
20438092,2
35092275,2
60262464,2
77994560,2
127218497,2
115360883,2
140655515,2
36433384,2
61705995,2
104887165,2
115479927,2
20626477,2
20028032,2
27813663,2
31690166,2
32663909,2
59158726,2
50628216,2
52010844,2
50101887,2
59953040,2
86640402,2
111711195,2
37762378,2
36144351,2
36953512,2
35300727,2
87212006,2
76615673,2
13649514,2
43128320,2
44108531,2
46051022,2
87824055,2
94245883,2
131826511,2
140432915,2
12903886,2
32500385,2
62592483,2
72556101,2
22583204,2
33497055,2
38265973,2
70509600,2
102792119,2
31924212,2
29783967,2
33888596,2
38440762,2
63084306,2
79726819,2
105577779,2
16874428,2
27823520,2
35894231,2
40138039,2
36639347,2
33848682,2
116513032,2
19093849,2
21999835,2
33667559,2
37304462,2
43686711,2
96020363,2
106349590,2
15494615,2
54295275,2
44634996,2
100824592,2
48962924,2
133646648,2
131594603,2
11905020,2
16806132,2
40285605,2
39866724,2
33160819,2
33879729,2
56502586,2
89558222,2
82763588,2
64219731,2
86894726,2
103120757,2
123751612,2
124889680,2
12929221,2
30120493,2
42509104,2
40319612,2
46144406,2
105511650,2
82828177,2
129658830,2
106913538,2
108028059,2
139347183,2
44383562,2
24943024,2
25790402,2
40526001,2
30029304,2
31801873,2
43528671,2
43456757,2
40713530,2
42823158,2
60081168,2
53165446,2
48944737,2
69474243,2
15404985,2
17643217,2
21415624,2
37740094,2
61608132,2
56496285,2
77673565,2
94779543,2
118504901,2
131199201,2
19638409,2
43355755,2
30316200,2
33912313,2
40593607,2
54004685,2
91933036,2
117353724,2
17337838,2
14297661,2
35909601,2
49522707,2
34439575,2
30783208,2
94348301,2
52187057,2
65124864,2
74705975,2
126221200,2
126197699,2
139154565,2
15867709,2
32398054,2
28204731,2
48013994,2
40704668,2
51170072,2
107230941,2
67323544,2
131811054,2
36033239,2
43115023,2
20902717,2
39864672,2
54668324,2
92143218,2
26133875,2
29186906,2
31957820,2
43977064,2
47035445,2
86256031,2
89866453,2
123082231,2
48697884,2
59185746,2
83138257,2
19909343,2
29199004,2
38728721,2
31741044,2
35436913,2
44135988,2
68916858,2
105027703,2
115020783,2
131546063,2
141060259,2
60111850,2
41061457,2
42333655,2
58452467,2
48415115,2
58061671,2
68321621,2
91595738,2
119328822,2
140347869,2
11679365,2
36146129,2
38725085,2
71688396,2
101510173,2
63814282,2
113778163,2
117207235,2
106117024,2
23586678,2
101963850,2
130294240,2
35088830,2
37083385,2
127634346,2
73550569,2
92794951,2
102054228,2
139097540,2
22515391,2
35942602,2
74147256,2
115912216,2
15666383,2
42711956,2
130591992,2
90642015,2
84582469,2
51583522,2
47421727,2
67066664,2
120758166,2
124257541,2
29386503,2
23718214,2
54254036,2
63822870,2
80957212,2
104096375,2
15661141,2
28981753,2
25736265,2
38389991,2
40614312,2
46411365,2
105443866,2
106437975,2
76568241,2
23655135,2
35291112,2
43024979,2
69632101,2
44575413,2
48358903,2
92652321,2
96626122,2
106559709,2
99188533,2
12387775,2
22470872,2
70876043,2
116753619,2
95926610,2
124367220,2
121274494,2
16233883,2
32904001,2
27077423,2
40246257,2
65884046,2
38234720,2
40608461,2
61232164,2
94231015,2
113220496,2
93402230,2
12283120,2
16150748,2
17137246,2
23655044,2
21984492,2
42902416,2
36793329,2
65671129,2
96859496,2
18025611,2
44886389,2
41013323,2
54271380,2
86316956,2
96368485,2
124692476,2
48214092,2
21219747,2
23998584,2
53718216,2
52001985,2
41659242,2
112395641,2
68424113,2
72791172,2
120626785,2
121514230,2
122042205,2
36830639,2
18150475,2
21028541,2
37799844,2
40135969,2
56304341,2
46675364,2
105625928,2
123663213,2
32915255,2
36060212,2
38549059,2
112221152,2
117574705,2
56496325,2
41406376,2
68064228,2
89787102,2
122469631,2
124658807,2
12602240,2
20472695,2
43653508,2
114860169,2
40248584,2
40433598,2
63574586,2
102326573,2
114213271,2
125456733,2
12807420,2
39313103,2
37786437,2
43890020,2
66668565,2
52982767,2
85157695,2
26163043,2
37133443,2
36597297,2
46582215,2
70688525,2
57989575,2
121533490,2
67188952,2
99670588,2
125824125,2
16595864,2
57132833,2
48950396,2
32140474,2
29201130,2
38614569,2
59726578,2
113603812,2
66837062,2
118069340,2
16617435,2
29502092,2
17635335,2
46901288,2
35621399,2
87329413,2
46391376,2
54328530,2
86265725,2
18863157,2
54270808,2
41411352,2
38879466,2
40922837,2
46207448,2
66697291,2
119453124,2
113005530,2
88504210,2
120326025,2
18506795,2
23194494,2
82160003,2
118245620,2
107456547,2
105388393,2
12048458,2
70608883,2
74883763,2
90844561,2
57673139,2
114723154,2
13285518,2
23878046,2
40961762,2
16621775,2
18223075,2
39730856,2
66839345,2
93687919,2
63652036,2
86188853,2
106815153,2
111390855,2
34079387,2
24465362,2
22398449,2
41378710,2
45141427,2
48529989,2
100813759,2
49047753,2
63652484,2
91273249,2
37150929,2
51181558,2
50965878,2
57399534,2
83619752,2
98643728,2
24398751,2
33298809,2
23376744,2
38536525,2
118215238,2
48927594,2
77216563,2
16748606,2
26672269,2
41960352,2
143984408,2
12662418,2
16227584,2
30220989,2
27089817,2
57639938,2
57961658,2
64214405,2
107153037,2
84002453,2
117284441,2
123825943,2
35092208,2
35209142,2
29238244,2
51646410,2
127653710,2
58796847,2
63569546,2
98866873,2
117917788,2
114573802,2
125311561,2
14746956,2
19419246,2
36469892,2
139158120,2
79317347,2
119741709,2
24641613,2
58167047,2
58419706,2
69768916,2
95054161,2
25280197,2
48953867,2
33232638,2
41789474,2
63801007,2
13308731,2
16048556,2
31866092,2
33399504,2
63721233,2
50345374,2
75272992,2
130379704,2
14890749,2
13669554,2
22676236,2
20559945,2
18771822,2
31520527,2
127655840,2
64132279,2
43547484,2
47512987,2
61110928,2
53332223,2
123114858,2
45669834,2
44642971,2
121466008,2
128639871,2
13486329,2
38620058,2
38051475,2
55527942,2
53103727,2
104996580,2
18496838,2
34886224,2
64695743,2
50211347,2
60040136,2
72160022,2
70529305,2
105501126,2
12746841,2
64723205,2
43224516,2
31062291,2
125512958,2
88975780,2
73788256,2
90495085,2
121884194,2
49652179,2
42887621,2
57988516,2
54056294,2
120606428,2
126524680,2
15423065,2
58218703,2
132206301,2
114253817,2
118243238,2
38877144,2
15059008,2
23669404,2
41271762,2
53980028,2
80202806,2
95433635,2
106962045,2
21715781,2
44240823,2
48791691,2
47983400,2
53645370,2
82190728,2
131797872,2
28684629,2
35588584,2
130278093,2
52792970,2
59183369,2
105363197,2
68903346,2
118341279,2
27285714,2
25069283,2
45803324,2
33323585,2
52419395,2
84631276,2
103760810,2
102801582,2
77053334,2
118453081,2
115053099,2
33221304,2
107124285,2
106835992,2
112361202,2
139835312,2
19531537,2
25063434,2
70608711,2
112587594,2
83225135,2
139200903,2
13581493,2
46765224,2
39768986,2
130235281,2
102942125,2
72428496,2
102926219,2
114721974,2
107141013,2
114918267,2
139847573,2
27093132,2
31414666,2
32408878,2
43000116,2
49837063,2
63528362,2
72638142,2
71681654,2
81569753,2
15490573,2
39174015,2
39645819,2
38925741,2
65542827,2
91532676,2
64517997,2
126024670,2
21666909,2
49813437,2
46562449,2
110558413,2
85694012,2
69114201,2
120543440,2
129184407,2
133146718,2
112310509,2
118202545,2
141887514,2
33013743,2
36982404,2
64455362,2
120242900,2
20487208,2
23183647,2
31959981,2
33698738,2
40933045,2
46172525,2
48013853,2
93835771,2
67974248,2
88920362,2
120769147,2
13830265,2
17039033,2
17743946,2
19145877,2
31613040,2
53863537,2
34803126,2
44695733,2
45230086,2
53278036,2
92165816,2
79773144,2
125236830,2
22415229,2
12233691,2
39304200,2
46010650,2
69285376,2
60154630,2
54069709,2
92620005,2
118925750,2
49936926,2
48005595,2
83170559,2
145908406,2
23454675,2
51126292,2
113441095,2
93511186,2
114647745,2
12109262,2
33751469,2
37538885,2
58163985,2
94516232,2
106843170,2
143662723,2
143815882,2
29956852,2
29679299,2
46290269,2
51627274,2
41057859,2
35853794,2
124497813,2
93049957,2
80291964,2
119046654,2
132019517,2
140872798,2
141891574,2
29770324,2
51914138,2
45416083,2
50028431,2
52339428,2
102743155,2
107009632,2
141894756,2
40055883,2
31001829,2
39692441,2
46349267,2
83327100,2
126452255,2
124520398,2
37915463,2
28541181,2
41702689,2
43401880,2
112411730,2
60763280,2
118242045,2
135426146,2
42677454,2
51645288,2
131248959,2
18196550,2
35886852,2
23464278,2
111404482,2
62296509,2
61588641,2
116992099,2
83570110,2
130369816,2
17215891,2
42857554,2
43465765,2
54189858,2
63879116,2
86210760,2
19191981,2
19752079,2
15147423,2
21474813,2
25704513,2
35906497,2
88214025,2
84136501,2
14753682,2
60003948,2
81154712,2
87051832,2
112982627,2
119226549,2
31043128,2
35412975,2
42672401,2
41087261,2
69299301,2
87653914,2
101616876,2
120092915,2
18406230,2
87734359,2
119106178,2
46018094,2
48303619,2
73481333,2
56965300,2
35409539,2
19477732,2
54020403,2
12890575,2
30414140,2
24213533,2
37995512,2
44238502,2
41306202,2
50865135,2
122296454,2
131512028,2
34615273,2
53399538,2
38403494,2
106771104,2
126274887,2
130645106,2
21189083,2
22917465,2
42659197,2
83009528,2
93878810,2
66073008,2
71418621,2
83719579,2
30020847,2
31516265,2
57782091,2
121336149,2
110180997,2
106391828,2
17966499,2
91127850,2
51489214,2
139622964,2
17654432,2
17672004,2
21390921,2
39849230,2
48437860,2
66484700,2
96338184,2
112980661,2
86382571,2
130249942,2
45811505,2
52302267,2
86787170,2
113542798,2
125663856,2
12856975,2
20449305,2
29239253,2
47238217,2
36219300,2
61933677,2
49306002,2
69145902,2
26408502,2
43951711,2
91318934,2
106096385,2
105890253,2
122470332,2
125496227,2
20568564,2
22017069,2
20741595,2
57951865,2
48801660,2
31611808,2
45148919,2
105933167,2
128135089,2
14306585,2
21010936,2
22826882,2
38981251,2
104129610,2
87830094,2
64449595,2
106816486,2
106097803,2
13489706,2
27633719,2
45937937,2
122696452,2
75126709,2
128334376,2
119673609,2
21520333,2
26390589,2
44417763,2
35679348,2
42416879,2
92768605,2
105257527,2
16276959,2
57890224,2
77898179,2
116145853,2
133474140,2
129632791,2
18546363,2
24617610,2
81351950,2
123982254,2
59620108,2
86329321,2
84610426,2
131386357,2
50306231,2
21177775,2
43247001,2
71271704,2
56472516,2
90620099,2
124507385,2
131545754,2
132719432,2
15610934,2
33013914,2
31339530,2
34924020,2
37558077,2
46359631,2
113543444,2
102084755,2
49724674,2
46820203,2
54665188,2
112927992,2
133406722,2
18740269,2
20846621,2
71437174,2
57082937,2
101492763,2
85726197,2
107467328,2
35891273,2
124368844,2
98185079,2
62668199,2
85694291,2
126639692,2
34746035,2
83578108,2
51185613,2
95698458,2
106658519,2
99043083,2
106670908,2
11426310,2
14278415,2
28499784,2
27872972,2
42930951,2
47015279,2
83905994,2
92260491,2
56907669,2
82556299,2
128894858,2
38652217,2
56766041,2
56846895,2
75203593,2
135144889,2
130827658,2
115756139,2
37163640,2
39342636,2
112113634,2
86248885,2
12418218,2
45691345,2
28547286,2
103199404,2
121894883,2
88776558,2
29368271,2
49444188,2
87570038,2
49364486,2
113841019,2
72010292,2
76655789,2
117308024,2
102127776,2
130585457,2
16232731,2
39303760,2
26773397,2
34433985,2
27552695,2
91454312,2
93180720,2
120324131,2
122555618,2
125047702,2
133733841,2
15954378,2
21063054,2
40377239,2
30987094,2
85029125,2
68205083,2
91689903,2
124439514,2
124550472,2
33054880,2
34055718,2
106800571,2
75209880,2
15043361,2
39473850,2
15064546,2
33720781,2
67652119,2
17534855,2
16840689,2
18973567,2
44771769,2
37135945,2
72290985,2
96373528,2
134010894,2
20630853,2
21965235,2
34108605,2
59375893,2
46573061,2
83043024,2
80307920,2
113236989,2
119659975,2
40796789,2
25106896,2
47799646,2
27962104,2
44194734,2
92081163,2
119600908,2
78922996,2
93650778,2
127158806,2
24826124,2
34509471,2
28566890,2
57445950,2
114612855,2
79447530,2
123015438,2
126520444,2
39017935,2
20432623,2
22209911,2
31504437,2
46041850,2
42607607,2
62972446,2
49610438,2
53387933,2
65099420,2
118665112,2
127346253,2
48669880,2
17326974,2
35855165,2
58755718,2
109432706,2
89651461,2
100085458,2
81263434,2
46309368,2
24697081,2
35736608,2
35824499,2
38012353,2
44544302,2
83494844,2
111294081,2
121976693,2
125802338,2
12897461,2
33729252,2
42242832,2
46464630,2
131091539,2
127912550,2
139016303,2
20146819,2
39091464,2
30331254,2
45373143,2
63777740,2
60362834,2
77218810,2
100006434,2
122125586,2
86014802,2
122526913,2
16971269,2
22695986,2
21774405,2
37303986,2
86644392,2
50845249,2
87440718,2
122564920,2
84425396,2
123841628,2
139693348,2
26675145,2
23574141,2
51893328,2
50691445,2
63708114,2
50646824,2
113684958,2
72917426,2
76154628,2
108775390,2
117878763,2
129702966,2
21417891,2
62689238,2
34681071,2
117601111,2
120665824,2
121800607,2
125253778,2
139206354,2
68587655,2
57293174,2
71165538,2
112688292,2
31753402,2
20415246,2
39589226,2
31442638,2
42420185,2
46043588,2
121710750,2
121987307,2
13399683,2
25306099,2
59360255,2
28530144,2
50775672,2
63063074,2
111819573,2
17956017,2
21180035,2
25346545,2
35178033,2
50831671,2
51224502,2
35404831,2
41966430,2
43344780,2
44973455,2
82646719,2
105226714,2
114738002,2
16246055,2
29936847,2
38957922,2
20607506,2
44645536,2
81941219,2
137021708,2
19769138,2
37825989,2
108850716,2
120316837,2
121341960,2
121582183,2
17362213,2
38679779,2
72789053,2
69967886,2
101531127,2
75879521,2
117875353,2
133934244,2
15837898,2
38554334,2
35544449,2
37077663,2
66061722,2
58477218,2
121754044,2
16359225,2
23489556,2
47356856,2
104455913,2
121335076,2
42903199,2
65570259,2
81390801,2
119263341,2
107364823,2
86927820,2
85673729,2
100161360,2
76355420,2
115013861,2
56366532,2
28602489,2
43416598,2
82601784,2
56315834,2
122407655,2
54931984,2
107193377,2
118902141,2
33256211,2
66705227,2
118401652,2
12728898,2
22205041,2
26552269,2
17154772,2
38779183,2
27550093,2
20533423,2
52887888,2
118346045,2
33104060,2
40374506,2
96035422,2
113894762,2
122070387,2
22720290,2
39043375,2
50103447,2
48013214,2
61447693,2
79141027,2
124498852,2
17453551,2
31322214,2
50231749,2
57160434,2
73750689,2
60545411,2
105260003,2
118493689,2
75664827,2
136188295,2
11674496,2
28481386,2
20039041,2
18565223,2
27649473,2
48173080,2
83119229,2
88454407,2
84878388,2
124154688,2
12476836,2
36691885,2
112399580,2
99184845,2
112308018,2
126074815,2
139358303,2
15224472,2
17935376,2
32777527,2
103853039,2
72568167,2
77139483,2
125796131,2
121742319,2
125251075,2
131702796,2
17666199,2
38699870,2
62781936,2
103786324,2
112833598,2
129505739,2
130327006,2
13151123,2
41537154,2
46726054,2
42729485,2
94822763,2
88014984,2
82225042,2
123388098,2
22541771,2
31658725,2
76622634,2
58863134,2
64379227,2
127107914,2
138914328,2
14338226,2
18386527,2
28864088,2
34479715,2
42646323,2
55494505,2
141457826,2
39878206,2
31635074,2
114272933,2
44624786,2
31238039,2
40744711,2
32773711,2
44925722,2
124506948,2
107031742,2
15703989,2
33957901,2
77030372,2
115317809,2
93833756,2
122968277,2
127424450,2
84760131,2
23269332,2
28504718,2
24223455,2
34023572,2
100675478,2
52185617,2
128081518,2
19937378,2
20508856,2
18053445,2
42836336,2
28276720,2
50177964,2
56309462,2
81259388,2
53597188,2
28657004,2
75007597,2
59313025,2
66167743,2
100809709,2
99761803,2
141514257,2
21830446,2
26200187,2
40659310,2
35543690,2
40931989,2
59710194,2
106389336,2
129320942,2
116202344,2
14757795,2
28425953,2
24907399,2
40456197,2
42547332,2
95094365,2
93760310,2
99202749,2
117264196,2
19044324,2
48050054,2
33758584,2
47160827,2
118661127,2
17940938,2
34678227,2
52767793,2
46846522,2
56192954,2
62849900,2
97615714,2
17212555,2
15131162,2
41625242,2
41162221,2
76274022,2
56535967,2
115220149,2
118526081,2
121630407,2
15988228,2
43714836,2
53969529,2
106873544,2
35272226,2
37125432,2
43180141,2
66492963,2
115569392,2
45221345,2
44837267,2
44351077,2
96854896,2
54645155,2
54178603,2
97632937,2
21818011,2
50072972,2
71818342,2
50160397,2
104062769,2
94191338,2
130954127,2
20073945,2
19666633,2
