customer_rk,group
44437890,1
117641531,1
31994569,1
43857844,1
21347938,1
133827554,1
28965530,1
62585839,1
86179453,1
60843903,1
83624846,1
139616741,1
26288836,1
41980341,1
128894041,1
122220303,1
63558949,1
85278765,1
77810075,1
51919350,1
22071270,1
66009849,1
75617785,1
127963822,1
126579922,1
41334313,1
15246025,1
106811084,1
36709418,1
48955233,1
122177294,1
57195321,1
37016867,1
17678488,1
21140453,1
53110584,1
104321608,1
72977300,1
46958971,1
61659976,1
100396058,1
21962965,1
47145554,1
44885839,1
47530688,1
46970219,1
60415883,1
99175234,1
98806168,1
129694527,1
16311936,1
63859945,1
73124273,1
48709748,1
105174862,1
56819928,1
115655786,1
43845141,1
47388384,1
119731642,1
118859334,1
76686188,1
125394651,1
16922943,1
35085528,1
68573042,1
88973080,1
126696147,1
129959551,1
22933674,1
65137090,1
68801725,1
41742682,1
33901708,1
39151431,1
46855089,1
58142605,1
113273871,1
105397891,1
76681023,1
90059429,1
15034399,1
29400076,1
41817191,1
42386131,1
41294016,1
97526545,1
28639321,1
54267474,1
90253529,1
119628324,1
94671814,1
115974728,1
57289819,1
133169514,1
107215149,1
24030990,1
59826521,1
58186915,1
19513498,1
21094495,1
20289828,1
48110946,1
84024957,1
86466842,1
12333599,1
19221894,1
39863527,1
57263209,1
57831047,1
77532048,1
106443132,1
20751472,1
86560071,1
25265046,1
14552809,1
33180324,1
26053460,1
39105919,1
52707387,1
47225960,1
126961894,1
49842011,1
17401600,1
31234804,1
72958436,1
105472446,1
41032575,1
12637277,1
31036290,1
57838850,1
56948161,1
106664939,1
24068903,1
63012764,1
32173273,1
55815117,1
40491466,1
65879301,1
82478426,1
107450734,1
105474489,1
64604850,1
45413901,1
65315743,1
131168830,1
23614684,1
26996972,1
34281412,1
60690494,1
98113885,1
91854030,1
107539855,1
77114052,1
97384828,1
49596410,1
70393022,1
74754615,1
131024993,1
18286092,1
66178075,1
91533921,1
68957914,1
20868499,1
28561032,1
28859303,1
48005446,1
39555475,1
123080832,1
66466066,1
105799470,1
44471654,1
96417087,1
44049576,1
71513950,1
131191830,1
45414955,1
46509139,1
34804663,1
57333358,1
73721567,1
133570017,1
15239018,1
70719596,1
14103955,1
26379749,1
28834928,1
52707226,1
84960736,1
37501070,1
43896804,1
86598945,1
86064982,1
99302860,1
99880053,1
115765454,1
49422874,1
38147131,1
91847689,1
42832532,1
131393909,1
127050710,1
34490680,1
52568637,1
60495300,1
130158507,1
44635653,1
35430715,1
107355931,1
76515430,1
106198764,1
95807487,1
136253513,1
84127188,1
67957353,1
107468432,1
15594989,1
46298695,1
39596805,1
96037068,1
24067448,1
23315323,1
31549728,1
44232341,1
42431616,1
47905703,1
44699233,1
65486980,1
73655160,1
36482028,1
39050148,1
97860453,1
87409332,1
118404088,1
133284475,1
56177098,1
65763483,1
106815153,1
12235413,1
33683767,1
45093102,1
77319072,1
99927104,1
69134645,1
116520853,1
21507738,1
30861791,1
44477940,1
88700360,1
36202752,1
47541509,1
17778075,1
40313582,1
104784664,1
56958728,1
65475931,1
36838176,1
37344325,1
117950715,1
16571569,1
31640247,1
87901580,1
61151963,1
85351336,1
13261523,1
34147818,1
46422918,1
118261662,1
31551325,1
75864698,1
105032599,1
40859603,1
48696212,1
58470374,1
82216792,1
16655469,1
38885666,1
40316781,1
51993511,1
107317011,1
81571649,1
50974923,1
119883502,1
26439293,1
80042633,1
79787701,1
14899803,1
50477990,1
40217557,1
84368058,1
76829247,1
73553752,1
123493726,1
130682602,1
18229877,1
35653489,1
30263430,1
44413947,1
44429383,1
84894023,1
91584950,1
114524224,1
12637411,1
20336768,1
86955158,1
72288717,1
112125210,1
123260770,1
23640945,1
59584132,1
92212420,1
62834170,1
84786279,1
110590054,1
58422398,1
47471981,1
50353450,1
21558152,1
29026011,1
107232738,1
51226188,1
41669042,1
56037822,1
67408313,1
99940642,1
103334054,1
139601176,1
54432192,1
43190976,1
51912061,1
112904592,1
37317354,1
91954757,1
33302313,1
39462567,1
44848179,1
44174783,1
47801275,1
50865054,1
66376380,1
130443267,1
54150626,1
70116046,1
98335774,1
40796302,1
36272457,1
42520380,1
37587443,1
119380065,1
129394046,1
34288283,1
51370514,1
66226941,1
94776937,1
118458620,1
26043201,1
78783142,1
20792239,1
36379232,1
56517698,1
66924533,1
99380033,1
19548255,1
46319661,1
89786586,1
50310036,1
99867858,1
26802597,1
36482794,1
67787097,1
39908544,1
49016235,1
116348022,1
40075394,1
87995933,1
53083408,1
84498645,1
98990673,1
115154496,1
11833868,1
40081590,1
30435382,1
33695993,1
111540983,1
23387956,1
54977885,1
71156320,1
12539462,1
68471903,1
55350960,1
112435909,1
106771399,1
67759268,1
93773508,1
15523191,1
31322155,1
26624150,1
33348232,1
33664734,1
41665665,1
42021583,1
75951908,1
118070474,1
41285061,1
39871719,1
29996224,1
59317795,1
58784805,1
71858541,1
106026570,1
121475928,1
14163627,1
45570624,1
52625164,1
60292521,1
128118579,1
131717792,1
22582880,1
43110146,1
57062556,1
76679476,1
14015830,1
28476001,1
63376466,1
36211532,1
111131343,1
80332220,1
42937286,1
72767352,1
22907783,1
33658498,1
36374360,1
39787257,1
52795007,1
67061943,1
94313309,1
98335793,1
35805241,1
71578919,1
59851572,1
39774502,1
83241700,1
130539293,1
26488269,1
35194054,1
38772811,1
57881598,1
92893559,1
118616409,1
133549498,1
21469956,1
31695012,1
39981129,1
49685703,1
80650752,1
73877049,1
92106319,1
28989137,1
43781828,1
27923794,1
90461057,1
13602746,1
34969250,1
34534627,1
106124735,1
94600686,1
96418167,1
19409882,1
34631625,1
31319396,1
35120166,1
32278135,1
35857893,1
56335232,1
71759281,1
63429810,1
21251828,1
29200187,1
30460114,1
33223044,1
44955370,1
41662554,1
63638567,1
33402093,1
59233064,1
105253129,1
93059659,1
68720395,1
98104863,1
107350590,1
20428813,1
115623660,1
43113368,1
60658645,1
100156387,1
99672013,1
106774606,1
111036709,1
20932550,1
44899124,1
31906641,1
46103007,1
50017110,1
121330474,1
14598099,1
31486021,1
77763777,1
28656520,1
50086007,1
38918468,1
89165960,1
98257588,1
78542423,1
93930951,1
35459494,1
31864155,1
44498051,1
74458743,1
78951897,1
16026182,1
82316879,1
41003589,1
27385738,1
13483971,1
26699177,1
18658495,1
20741201,1
30310165,1
73584772,1
63110559,1
19586820,1
36357688,1
40922321,1
42764941,1
120555201,1
140483510,1
16901675,1
23533802,1
33216940,1
77667293,1
88300588,1
69865093,1
33834696,1
47688604,1
47415810,1
32418385,1
39655903,1
56680710,1
117748953,1
70075869,1
129224517,1
20396680,1
41791052,1
57640179,1
39712783,1
131754520,1
97346964,1
38387618,1
45721840,1
56371600,1
77210195,1
61879187,1
35310904,1
37544240,1
38341562,1
67107329,1
53314769,1
66354933,1
95994338,1
89425967,1
55117144,1
23211892,1
38773294,1
50415094,1
125400013,1
122071328,1
41762569,1
72728433,1
90632769,1
121129695,1
20541550,1
60984522,1
25870412,1
43739670,1
39567260,1
36946279,1
50771990,1
53543305,1
87239176,1
114887045,1
121800398,1
36495198,1
45180611,1
105620023,1
52901811,1
55979164,1
35008049,1
53945303,1
101141198,1
59925545,1
56521265,1
79649826,1
67977466,1
13487619,1
37047166,1
105166131,1
94226177,1
75620256,1
63993742,1
25485349,1
53990767,1
66692570,1
92115158,1
118620553,1
16342465,1
38213170,1
92799400,1
13286251,1
35739673,1
99737118,1
91007778,1
97322530,1
106625415,1
119530609,1
21425131,1
25212800,1
45217818,1
76188960,1
93938846,1
18871786,1
23379526,1
36388190,1
44418560,1
57265641,1
57101248,1
67179482,1
84572097,1
133806227,1
11904839,1
12860794,1
48556049,1
32968558,1
126751878,1
15795539,1
38435506,1
57934446,1
78319729,1
90742169,1
107262715,1
136198992,1
17010625,1
56842359,1
106047103,1
37086433,1
37418352,1
44127149,1
88972622,1
20015684,1
37184251,1
45219684,1
48648700,1
51856103,1
60872392,1
94416342,1
33320361,1
56522240,1
73537855,1
81669111,1
128787672,1
18385104,1
22443397,1
61790204,1
62269838,1
103891821,1
20647701,1
26742586,1
14560502,1
19010348,1
36635782,1
49971975,1
98694862,1
50944847,1
53308026,1
82928204,1
86061952,1
14866237,1
54367139,1
95076603,1
122720216,1
94614710,1
59575975,1
34705261,1
31647303,1
95175003,1
60988019,1
37591229,1
128823015,1
18877516,1
121044290,1
128827791,1
30671066,1
26766803,1
38481297,1
117003885,1
83139975,1
92073348,1
111771898,1
13511334,1
71320165,1
40327216,1
38399799,1
94110864,1
88500057,1
114527940,1
140139392,1
21489591,1
35312224,1
82318222,1
125905265,1
31863234,1
118445437,1
103728156,1
13657343,1
21757131,1
62063748,1
96362787,1
105992042,1
96436227,1
43705650,1
37940489,1
60903561,1
103453742,1
140463048,1
51183089,1
51763386,1
48513464,1
68275880,1
117919530,1
19634861,1
71679259,1
48370364,1
46001914,1
74565804,1
104728298,1
124598950,1
92067249,1
20396508,1
29767638,1
91095895,1
30116542,1
49312929,1
82827383,1
132417260,1
41777010,1
89901022,1
66278234,1
107632102,1
46536568,1
36620173,1
35588772,1
78718729,1
70693886,1
21401309,1
36358475,1
44329063,1
55748122,1
65060371,1
106741466,1
112653574,1
25540621,1
45312691,1
86273059,1
107121572,1
117738839,1
28784310,1
92631544,1
114227819,1
122811499,1
20895178,1
37955025,1
65480448,1
38107800,1
95229499,1
89073786,1
95856354,1
103214685,1
104110294,1
121528829,1
122300597,1
35792875,1
60888639,1
49732152,1
52295678,1
105683920,1
102454864,1
111200307,1
21552471,1
36399457,1
46574772,1
35587671,1
49122523,1
108912604,1
49028055,1
45754218,1
63712851,1
70883537,1
114251095,1
118105007,1
139876302,1
58038691,1
52261441,1
30343137,1
44706258,1
43155307,1
62793370,1
78783880,1
126217185,1
131586255,1
31916925,1
45580136,1
48960504,1
43262608,1
78028358,1
112401528,1
121037957,1
11796556,1
30888670,1
37131184,1
41609490,1
104723650,1
113015363,1
126129234,1
12588744,1
13325400,1
31303513,1
12241985,1
13605140,1
35425170,1
44690642,1
46436632,1
93268103,1
68854782,1
108315354,1
139852353,1
56786501,1
34508084,1
55151252,1
14612373,1
18148718,1
31277130,1
43695668,1
35707842,1
83972564,1
53711190,1
113506557,1
13510317,1
19790631,1
91436207,1
62639658,1
106700162,1
128319788,1
41898017,1
17204433,1
50867425,1
