customer_rk
72367973
36890631
37609011
113458411
78674462
47268945
51222229
68911857
99653564
26206120
38181905
51475889
22579877
18422849
71757596
43794218
125931802
23384902
29129975
63729883
95804877
16012765
70414151
40223074
106403133
12832423
79791988
54163326
111041099
24534833
39119793
61954302
94425704
30436886
51073088
72967986
82324680
79601861
60891700
113224103
13803925
39763187
133157852
83761810
15660764
20597935
12581984
81984822
15629616
21624196
54380671
28439949
31465314
36031091
24005843
45072225
39641770
33862084
20000977
61572833
75698664
47031150
48018927
117756575
130641452
57345885
81730199
109174519
80903115
21458356
44385522
118654561
140668035
36793743
22401495
45915655
24448245
107629178
96566599
31229178
66177643
12120783
65188953
73773796
99521773
27277692
69753188
56855818
35953435
52782427
86317389
129260515
59883447
28906167
139184847
12820509
53878061
95194501
47191902
76015442
140430821
29052778
19280373
82594852
77988571
48840743
126230112
78396192
13897258
34040196
87634801
25313551
12266077
50050684
121955177
13771824
13026766
12820289
15531690
37881943
12682288
121448637
27281455
43200129
24610326
32556064
29426972
15291172
75971466
40025707
64727459
21141105
42399241
97756792
45796767
36873200
103391001
33941832
36319049
14563591
31518355
45148418
19377937
33747437
25120167
66190757
70281057
71869555
96090163
29959466
71745614
21361973
85726283
53720682
69774639
63817609
43127109
29180226
26692229
43715990
31723463
52719374
20226377
14979816
129656534
37245446
65375594
40257827
11454712
20024026
30117146
50736609
105272038
13344702
98107065
86451000
14288665
11949982
40760921
137657393
21644853
116045740
117628866
98226843
129171230
69150115
67373231
119045015
58993629
33110825
23459903
40182923
66075643
29737714
12833126
73453772
66156968
63472296
99382415
38033047
129555908
89168746
139837681
17644225
57112355
93220592
13858828
89676881
38535350
30304571
15724621
53619802
90105524
89978866
11838350
83414445
39701991
29711469
93784201
16881857
44454489
60004790
38585906
55483314
14878977
27593101
47014464
41430296
26145268
75487655
63084474
133410801
139305880
129321440
36654909
121129239
60621975
25681019
51807784
51923024
24693066
14915731
54909645
95990474
21118122
70724290
129099290
31962512
140759950
55771601
12125191
17795978
12200360
31704413
17258593
44505065
90081099
19388389
111043081
68210716
17404081
44041090
28576054
55262594
67993177
16219764
86314949
26198034
44577553
57194294
48162138
75181450
35162818
24782895
43229364
47185476
14331806
139178968
100405563
14097001
31588732
19737139
103962257
102112925
126838924
140525830
106967909
22794376
21485489
34415005
102185759
81289704
11784187
103042639
130316427
25909324
31565108
114043302
111282668
66334805
52256003
40856313
76879144
36695524
22041863
23296915
30044798
102118905
81362656
28819014
84758888
72222612
15766268
113196428
56371851
45425419
55341893
42252721
19399484
80295688
59128761
34783018
41976428
91615612
83877197
12197252
98747890
28028619
34347090
18266776
38946760
24974907
35992719
37428984
41339402
54866931
36974209
83457750
41823579
126729974
43342152
122370515
14663445
14453985
21049542
103599916
70406525
48818221
17993958
111856454
14278203
60810936
42502974
58401144
13142396
27835201
44806923
74849773
70459597
97887253
34676475
35729922
146030422
65225991
28021060
27369451
140119328
112960791
40940289
56438677
43927382
46177258
106648740
24546231
90096457
105259236
32038639
52255677
36654254
26018780
118544663
29318563
17859670
89437332
20606027
26670065
60145369
43356120
16825873
36576434
47048488
48396511
81185717
111321756
93199567
19042800
64693507
44781341
18676380
15785587
15623085
59295302
82813712
35768255
46473330
23590521
25110228
28539083
17118022
112609668
63054132
126211605
85173618
128038733
49500518
46994865
57884558
45904907
65189307
19126013
87248432
13720137
47674318
42217574
29419865
39925057
79015265
57683982
100734980
37589286
45205471
26730647
51164734
22588317
23246877
16654441
59949847
83676932
12977867
27340033
49889587
87428157
19749495
56637322
16212200
14272313
60085163
100053290
13611249
28730531
129983827
130548118
35749675
74815331
29148493
31921805
24576201
48018435
14325870
29347690
140666192
96428139
30765826
130643370
53500671
29722497
16617593
127605953
100388640
35408682
25677719
24265740
104918595
32405933
86436463
29717784
101763021
97886468
40028205
42419196
23091649
49083400
122576694
20893588
14512518
71123201
17995108
124747625
56610042
25406137
42752706
83001660
60327186
107493099
132919959
15870880
50084817
112882461
61231169
20345750
57642454
59454716
20481111
23780890
49604291
26202486
71528070
102641922
37199453
121715832
113303221
51809237
41941731
68924714
105438215
23827760
27108745
19863982
68109068
48113469
12518102
128493584
65735252
15386007
30705484
124354381
105537723
17267937
62835120
120966004
45680080
30973374
55665406
93095759
58143867
28635078
29989116
107455860
53413600
39085634
106497049
45211806
94970514
16013108
31559580
92137376
90053566
62277567
126625038
64386151
41705612
18287859
62505325
22699743
87241368
26488813
64626924
19823247
99921380
87804502
98530358
60451165
65233006
27041472
38328088
21245655
117196706
126563412
112055612
53227822
119517072
82704121
45210098
117718266
42737329
76037988
28185308
27501154
39189749
52261351
27580548
125062981
43894937
36373165
41287566
113371808
72824276
78698385
33091958
24560850
122187922
80241704
27495934
123957819
23841155
15484940
25150885
18061457
59760235
11933422
11687985
31485606
66749730
60312232
16850296
124547346
119333313
97893995
119412520
127837202
44027939
90898474
140100926
16946688
60215917
14224598
41206111
47037099
38175239
19964886
20321379
105612956
62521278
15175792
111191128
38712322
47015769
97742866
43168342
97343577
56021459
28548658
46549837
66742932
107108381
129658770
102462051
23864121
84113039
69203419
53317273
21534362
60614841
54037558
38206150
46055437
